año,entidad,mes,eventos
2015,nuevo leon,mayo,3011.0
2015,nuevo leon,noviembre,3167.0
2015,nuevo leon,octubre,3612.0
2015,nuevo leon,septiembre,3414.0
2015,oaxaca,abril,0.0
2015,oaxaca,agosto,835.0
2015,oaxaca,diciembre,0.0
2015,oaxaca,enero,0.0
2015,oaxaca,febrero,915.0
2015,oaxaca,julio,0.0
2015,oaxaca,junio,0.0
2015,oaxaca,marzo,0.0
2015,oaxaca,mayo,1070.0
2015,oaxaca,noviembre,926.0
2015,oaxaca,octubre,0.0
2015,oaxaca,septiembre,0.0
2015,puebla,abril,3977.0
2015,puebla,agosto,3718.0
2015,puebla,diciembre,3378.0
2015,puebla,enero,3392.0
2015,puebla,febrero,3325.0
2015,puebla,julio,3768.0
2015,puebla,junio,4051.0
2015,puebla,marzo,3691.0
2015,puebla,mayo,4195.0
2015,puebla,noviembre,3410.0
2015,puebla,octubre,4135.0
2015,puebla,septiembre,3975.0
2015,queretaro,abril,2072.0
2015,queretaro,agosto,2101.0
2015,queretaro,diciembre,2146.0
2015,queretaro,enero,2008.0
2015,queretaro,febrero,1822.0
2015,queretaro,julio,2015.0
2015,queretaro,junio,2072.0
2015,queretaro,marzo,2103.0
2015,queretaro,mayo,2086.0
2015,queretaro,noviembre,2177.0
2015,queretaro,octubre,2243.0
2015,queretaro,septiembre,2200.0
2015,quintana roo,abril,1914.0
2015,quintana roo,agosto,1871.0
2015,quintana roo,diciembre,1745.0
2015,quintana roo,enero,1646.0
2015,quintana roo,febrero,1501.0
2015,quintana roo,julio,2024.0
2015,quintana roo,junio,1762.0
2015,quintana roo,marzo,1969.0
2015,quintana roo,mayo,1990.0
2015,quintana roo,noviembre,1758.0
2015,quintana roo,octubre,1774.0
2015,quintana roo,septiembre,1893.0
2015,san luis potosi,abril,1021.0
2015,san luis potosi,agosto,933.0
2015,san luis potosi,diciembre,1066.0
2015,san luis potosi,enero,1024.0
2015,san luis potosi,febrero,1006.0
2015,san luis potosi,julio,1048.0
2015,san luis potosi,junio,1072.0
2015,san luis potosi,marzo,1330.0
2015,san luis potosi,mayo,1100.0
2015,san luis potosi,noviembre,1039.0
2015,san luis potosi,octubre,952.0
2015,san luis potosi,septiembre,1006.0
2015,sinaloa,abril,1910.0
2015,sinaloa,agosto,1682.0
2015,sinaloa,diciembre,1172.0
2015,sinaloa,enero,1881.0
2015,sinaloa,febrero,1783.0
2015,sinaloa,julio,1653.0
2015,sinaloa,junio,1581.0
2015,sinaloa,marzo,1923.0
2015,sinaloa,mayo,1891.0
2015,sinaloa,noviembre,1432.0
2015,sinaloa,octubre,1687.0
2015,sinaloa,septiembre,1527.0
2015,sonora,abril,1613.0
2015,sonora,agosto,1315.0
2015,sonora,diciembre,1673.0
2015,sonora,enero,1357.0
2015,sonora,febrero,1569.0
2015,sonora,julio,1448.0
2015,sonora,junio,1669.0
2015,sonora,marzo,1785.0
2015,sonora,mayo,1684.0
2015,sonora,noviembre,1533.0
2015,sonora,octubre,1693.0
2015,sonora,septiembre,1563.0
2015,tabasco,abril,2548.0
2015,tabasco,agosto,2325.0
2015,tabasco,diciembre,2346.0
2015,tabasco,enero,2245.0
2015,tabasco,febrero,2141.0
2015,tabasco,julio,2578.0
2015,tabasco,junio,2535.0
2015,tabasco,marzo,2403.0
2015,tabasco,mayo,2532.0
2015,tabasco,noviembre,2498.0
2015,tabasco,octubre,2339.0
2015,tabasco,septiembre,2446.0
2015,tamaulipas,abril,2591.0
2015,tamaulipas,agosto,2457.0
2015,tamaulipas,diciembre,2291.0
2015,tamaulipas,enero,2418.0
2015,tamaulipas,febrero,2549.0
2015,tamaulipas,julio,2471.0
2015,tamaulipas,junio,2787.0
2015,tamaulipas,marzo,2685.0
2015,tamaulipas,mayo,2488.0
2015,tamaulipas,noviembre,2245.0
2015,tamaulipas,octubre,2710.0
2015,tamaulipas,septiembre,2726.0
2015,tlaxcala,abril,585.0
2015,tlaxcala,agosto,578.0
2015,tlaxcala,diciembre,549.0
2015,tlaxcala,enero,628.0
2015,tlaxcala,febrero,579.0
2015,tlaxcala,julio,543.0
2015,tlaxcala,junio,542.0
2015,tlaxcala,marzo,593.0
2015,tlaxcala,mayo,501.0
2015,tlaxcala,noviembre,486.0
2015,tlaxcala,octubre,560.0
2015,tlaxcala,septiembre,500.0
2015,veracruz,abril,2753.0
2015,veracruz,agosto,2613.0
2015,veracruz,diciembre,1393.0
2015,veracruz,enero,2209.0
2015,veracruz,febrero,2576.0
2015,veracruz,julio,2418.0
2015,veracruz,junio,2688.0
2015,veracruz,marzo,2909.0
2015,veracruz,mayo,2594.0
2015,veracruz,noviembre,2318.0
2015,veracruz,octubre,2639.0
2015,veracruz,septiembre,2903.0
2015,yucatan,abril,1326.0
2015,yucatan,agosto,1302.0
2015,yucatan,diciembre,1217.0
2015,yucatan,enero,1220.0
2015,yucatan,febrero,1109.0
2015,yucatan,julio,1184.0
2015,yucatan,junio,1193.0
2015,yucatan,marzo,1194.0
2015,yucatan,mayo,1365.0
2015,yucatan,noviembre,1151.0
2015,yucatan,octubre,1114.0
2015,yucatan,septiembre,1010.0
2015,zacatecas,abril,925.0
2015,zacatecas,agosto,951.0
2015,zacatecas,diciembre,820.0
2015,zacatecas,enero,939.0
2015,zacatecas,febrero,1004.0
2015,zacatecas,julio,1016.0
2015,zacatecas,junio,1058.0
2015,zacatecas,marzo,1057.0
2015,zacatecas,mayo,985.0
2015,zacatecas,noviembre,963.0
2015,zacatecas,octubre,1036.0
2015,zacatecas,septiembre,978.0
2016,aguascalientes,abril,1451.0
2016,aguascalientes,agosto,1480.0
2016,aguascalientes,diciembre,1569.0
2016,aguascalientes,enero,1274.0
2016,aguascalientes,febrero,1238.0
2016,aguascalientes,julio,1473.0
2016,aguascalientes,junio,1241.0
2016,aguascalientes,marzo,1332.0
2016,aguascalientes,mayo,1435.0
2016,aguascalientes,noviembre,1501.0
2016,aguascalientes,octubre,1681.0
2016,aguascalientes,septiembre,1419.0
2016,baja california,abril,6787.0
2016,baja california,agosto,6616.0
2016,baja california,diciembre,7024.0
2016,baja california,enero,6599.0
2016,baja california,febrero,6526.0
2016,baja california,julio,5985.0
2016,baja california,junio,6136.0
2016,baja california,marzo,6719.0
2016,baja california,mayo,6885.0
2016,baja california,noviembre,6425.0
2016,baja california,octubre,6981.0
2016,baja california,septiembre,6486.0
2016,baja california sur,abril,1242.0
2016,baja california sur,agosto,1615.0
2016,baja california sur,diciembre,1544.0
2016,baja california sur,enero,1293.0
2016,baja california sur,febrero,1328.0
2016,baja california sur,julio,1457.0
2016,baja california sur,junio,1439.0
2016,baja california sur,marzo,1226.0
2016,baja california sur,mayo,1273.0
2016,baja california sur,noviembre,1525.0
2016,baja california sur,octubre,1464.0
2016,baja california sur,septiembre,1436.0
